user,repID,date_joined,last_login,cohort,MA.GoodatMath,MA.ImportantDoWell,MA.NaturallyBetter,MA.EffortImportant,MA.UnderstandQuickly,MA.ThinkCarefully,MA.PlugInNum,MA.PatternsOverCalc,MA.ExcitingIntimidating,SA.ChairParts,SA.SpatialRel,SA.Diagrams,howmanymath,mathposthigh,ratereading,gender,FathEd,MothEd,class,Ethnic,engfirst,A.Figure,A.Rotate,A.Letters,A.Vocab,PM.Arith,PM.XY,PM.Theta,PM.TTSinCos,PM.TTSides,PM.CTSinCos,PM.TrigRs,SM.XY,SM.Theta,SM.TTSinCos,SM.CTSinCos
2700,80977,7/27/2018 17:53,7/27/2018 18:53,Sum18,5,5,6,6,5,6,5,6,3,3,5,4,4,2,4,1,5,1,5,1,1,55,75,0.78725589,-0.495895838,100,10,75,100,100,0,16.7,50,58.3,100,0
2702,80980,7/27/2018 18:16,7/27/2018 18:16,Sum18,2,6,7,7,7,7,6,6,5,6,5,6,4,4,5,2,3,3,2,7,1,25,70,-0.934099345,0.219277354,65.6,0,25,0,100,0,41.7,20,91.7,100,0
2704,81022,7/27/2018 18:39,7/27/2018 18:39,Sum18,5,6,3,6,6,6,3,6,5,6,6,7,5,3,5,2,6,6,5,4,1,70,65,-0.645772343,0.790386882,87.5,40,41.7,66.7,100,22.2,58.3,50,83.3,100,44.4
2706,80929,7/27/2018 18:58,7/27/2018 18:58,Sum18,6,6,6,5,6,6,5,4,4,6,6,6,4,5,3,1,6,5,5,4,0,85,100,1.359606506,0.219277354,100,100,100,100,100,100,100,100,100,100,100
2707,80842,7/27/2018 19:05,7/27/2018 19:05,Sum18,6,3,7,4,7,7,6,6,5,7,7,7,4,5,5,1,6,6,4,4,1,50,75,-1.506449961,-0.639959503,93.8,0,25,0,100,0,16.7,10,100,66.7,0
2708,81100,7/27/2018 19:16,7/27/2018 19:16,Sum18,5,7,6,7,4,6,3,5,5,6,4,6,4,2,3,2,5,4,3,1,1,45,60,-0.934099345,-0.495895838,96.9,70,100,0,100,0,25,70,100,0,0
2709,80998,7/27/2018 19:24,7/27/2018 19:27,Sum18,6,6,5,4,5,7,2,6,5,7,6,7,4,2,4,1,6,5,5,1,1,85,100,0.498928888,0.646323217,90.6,100,100,100,100,33.3,50,80,100,100,44.4
2710,81130,7/27/2018 20:17,7/27/2018 20:17,Sum18,7,7,7,3,6,2,4,1,6,7,5,6,5,5,5,1,5,5,4,1,1,25,70,-0.073421728,-0.928086832,96.9,90,25,0,100,44.4,8.3,90,91.7,100,77.8
2712,80869,7/27/2018 21:33,7/27/2018 21:33,Sum18,6,6,5,4,3,3,5,3,5,6,3,5,4,1,5,2,2,3,4,4,1,55,55,-0.645772343,0.219277354,96.9,50,100,100,100,0,33.3,70,100,100,0
2713,81271,9/24/2018 21:40,9/24/2018 21:40,Fall18,5,6,7,6,4,6,2,5,3,7,5,7,4,3,5,2,2,3,5,4,0,80,80,1.359606506,0.07521369,100,70,100,33.3,100,66.7,50,100,100,100,100
2714,81307,9/24/2018 23:14,9/24/2018 23:14,Fall18,5,4,6,5,4,5,7,5,1,6,6,5,4,3,5,2,7,2,2,3,1,75,85,0.498928888,0.358195888,100,90,91.7,33.3,100,33.3,50,100,100,100,66.7
2716,81364,9/25/2018 2:29,9/25/2018 2:29,Fall18,5,7,1,7,6,7,2,6,7,7,7,6,4,5,4,2,6,4,5,4,0,50,75,0.214905274,-0.928086832,90.6,10,91.7,0,100,11.1,25,0,100,33.3,0
2717,81358,9/25/2018 2:47,9/25/2018 2:47,Fall18,6,6,6,6,3,7,2,5,6,5,5,5,3,4,3,2,3,3,5,2,1,55,65,1.075582892,1.36149641,93.8,60,25,0,100,11.1,33.3,80,100,0,0
2719,81280,9/25/2018 23:28,9/26/2018 2:19,Fall18,3,7,7,3,7,7,1,3,7,7,6,7,4,5,5,2,4,4,3,4,0,75,65,-0.645772343,1.217432745,87.5,40,41.7,0,100,0,41.7,80,100,66.7,0
2720,81313,9/26/2018 0:13,9/26/2018 0:13,Fall18,2,5,6,5,6,6,4,4,1,3,4,5,4,4,3,2,3,5,4,4,1,50,65,-2.367127578,-1.21106903,87.5,10,33.3,0,33.3,0,25,30,83.3,0,0
2722,81412,9/26/2018 1:37,9/26/2018 1:37,Fall18,2,6,7,5,6,6,5,2,2,5,5,6,2,1,4,2,2,3,2,1,1,85,75,1.359606506,-0.495895838,81.2,60,25,0,33.3,11.1,41.7,80,100,0,33.3
2723,81478,9/26/2018 3:56,9/26/2018 3:56,Fall18,4,7,7,4,6,7,6,5,3,7,4,7,5,1,3,2,3,3,4,1,1,55,80,-0.073421728,0.358195888,28.1,0,25,0,0,0,25,0,66.7,0,0
2724,81592,9/26/2018 22:01,10/3/2018 21:50,Fall18,7,7,5,3,6,6,7,4,5,7,4,4,4,4,5,2,5,5,4,1,1,85,80,0.78725589,-0.21291364,81.2,70,91.7,0,100,0,25,90,100,100,0
2725,81337,9/26/2018 22:54,9/26/2018 22:54,Fall18,5,7,5,7,5,6,4,7,5,5,6,7,2,1,4,2,7,4,3,1,1,60,70,0.214905274,-0.495895838,81.2,50,25,100,100,0,25,50,100,100,100
2726,64408,9/27/2018 2:57,9/27/2018 2:57,Fall18,5,7,6,5,6,6,4,4,3,4,4,6,4,1,3,2,5,5,4,4,1,50,85,0.78725589,-1.355132695,84.4,10,66.7,0,33.3,0,33.3,30,91.7,0,0
2727,81670,9/27/2018 8:46,9/27/2018 9:04,Fall18,7,6,6,5,6,5,6,4,5,6,5,6,4,5,5,1,1,2,2,4,0,45,50,-2.083103965,-2.214369552,93.8,0,33.3,0,33.3,11.1,25,0,25,0,0
2730,81787,9/28/2018 9:04,9/28/2018 9:04,Fall18,3,3,7,4,3,6,5,2,2,5,5,6,4,1,5,2,2,2,4,3,1,65,75,-0.361748729,-1.21106903,100,80,25,0,66.7,11.1,16.7,90,91.7,0,22.2
2731,81223,9/28/2018 16:55,9/28/2018 16:55,Fall18,6,6,6,7,5,4,2,6,4,3,3,7,4,1,5,2,6,6,6,1,0,90,80,1.075582892,0.929305416,96.9,100,100,100,100,55.6,75,80,100,0,66.7
2732,81238,9/28/2018 19:10,9/28/2018 19:10,Fall18,7,7,7,7,3,6,6,4,4,7,7,7,5,4,4,2,6,2,4,1,1,65,50,0.498928888,0.358195888,90.6,10,25,100,100,33.3,33.3,90,100,100,0
2735,81502,9/29/2018 16:24,9/29/2018 16:24,Fall18,7,7,7,7,3,7,1,2,7,6,6,6,5,5,5,2,6,5,4,4,0,75,75,0.498928888,1.644478608,93.8,50,100,100,100,44.4,33.3,40,100,100,44.4
2736,81871,9/29/2018 19:33,9/29/2018 19:33,Fall18,6,6,7,6,4,6,3,4,5,7,6,6,5,3,3,1,6,6,4,4,0,90,100,1.359606506,1.36149641,100,60,91.7,100,100,88.9,33.3,90,91.7,100,100
2737,81856,9/29/2018 20:02,9/29/2018 20:02,Fall18,2,2,7,2,4,3,5,5,1,4,4,5,4,3,5,2,7,3,5,1,1,60,85,-0.073421728,0.929305416,78.1,20,25,0,100,0,25,10,75,0,0
2741,81775,9/30/2018 20:45,9/30/2018 20:45,Fall18,1,5,7,1,5,2,6,4,1,6,2,5,4,2,4,2,5,5,3,4,0,60,45,0.214905274,-0.928086832,93.8,70,25,0,100,0,8.3,70,100,66.7,0
2742,81655,9/30/2018 21:29,9/30/2018 21:29,Fall18,2,6,6,5,3,6,2,2,2,5,4,5,3,1,4,2,2,2,1,1,1,70,70,0.78725589,0.502259553,90.6,0,25,0,0,22.2,41.7,0,100,100,11.1
2743,81835,9/30/2018 21:35,9/30/2018 21:37,Fall18,6,6,5,5,6,6,4,4,6,5,6,6,5,5,3,2,6,5,5,1,0,80,95,0.498928888,-0.495895838,100,90,100,100,100,100,83.3,90,100,100,100
2745,81916,10/1/2018 7:54,10/1/2018 7:54,Fall18,3,7,7,7,1,7,1,1,5,6,7,6,2,2,3,2,1,1,2,3,0,40,50,-1.794776963,0.790386882,81.2,10,25,0,66.7,0,33.3,50,83.3,0,0
2746,81925,10/1/2018 22:48,10/1/2018 22:48,Fall18,6,7,6,3,6,6,1,7,7,7,6,6,5,5,3,2,5,5,4,4,0,75,90,0.214905274,1.07336908,87.5,70,100,100,100,55.6,75,60,100,100,88.9
2747,81721,10/1/2018 23:14,10/1/2018 23:14,Fall18,1,5,7,5,7,5,6,4,1,6,6,6,3,5,2,2,5,5,4,4,0,70,85,-0.361748729,1.644478608,96.9,60,41.7,66.7,100,22.2,33.3,50,100,100,0
2749,81739,10/2/2018 0:08,10/6/2018 21:13,Fall18,5,6,7,5,7,6,6,4,5,6,4,6,5,5,2,1,5,5,5,4,0,60,100,0.78725589,1.644478608,90.6,60,25,100,100,11.1,33.3,90,100,100,11.1
2752,81532,10/2/2018 18:21,10/3/2018 4:13,Fall18,7,7,7,6,7,7,2,6,7,5,6,5,4,4,3,1,1,1,2,4,0,35,50,0.78725589,1.217432745,96.9,60,25,100,100,22.2,33.3,80,100,100,33.3
2753,82000,10/2/2018 21:39,10/2/2018 21:39,Fall18,2,5,6,4,6,6,4,4,2,5,4,6,4,1,4,2,2,2,3,7,1,65,80,0.78725589,-0.928086832,87.5,0,25,100,66.7,11.1,41.7,10,100,100,0
2755,81229,10/3/2018 22:25,10/4/2018 0:16,Fall18,5,6,7,6,4,6,4,4,4,6,5,6,4,4,4,2,4,3,4,7,1,70,60,0.78725589,-0.928086832,96.9,50,41.7,0,66.7,0,66.7,90,91.7,0,44.4
2756,81712,10/3/2018 23:07,10/3/2018 23:07,Fall18,3,6,6,6,6,6,6,6,3,6,5,5,2,3,3,2,1,1,2,4,0,65,60,-2.367127578,-2.070305887,87.5,0,25,0,0,0,25,0,25,0,0
2758,81604,10/4/2018 5:53,10/4/2018 5:53,Fall18,5,6,6,6,6,5,5,6,5,5,5,5,2,2,4,1,1,1,4,4,0,60,95,-0.934099345,0.790386882,87.5,0,66.7,100,100,44.4,91.7,20,83.3,100,44.4
2759,81523,10/4/2018 15:57,10/4/2018 15:57,Fall18,2,6,5,6,6,6,6,5,4,6,4,5,5,2,2,2,3,1,3,4,0,85,85,0.78725589,-1.49919636,96.9,50,25,100,100,55.6,58.3,30,100,100,66.7
2760,81733,10/4/2018 22:10,10/5/2018 1:07,Fall18,5,6,7,3,5,6,6,3,3,5,3,6,5,5,2,2,5,6,4,4,0,75,90,1.075582892,1.644478608,84.4,90,100,100,100,33.3,66.7,100,100,100,88.9
2761,81433,10/4/2018 23:43,10/4/2018 23:43,Fall18,4,4,6,3,6,6,4,6,1,2,5,7,5,2,5,2,4,5,5,1,1,75,80,1.075582892,1.07336908,93.8,60,41.7,100,100,11.1,50,80,91.7,66.7,88.9
2762,82039,10/4/2018 23:51,10/6/2018 1:21,Fall18,5,6,6,6,4,6,2,2,4,6,6,7,1,2,3,2,5,2,5,1,0,60,60,0.498928888,1.36149641,84.4,60,75,0,0,0,41.7,70,91.7,100,0
2764,82240,10/5/2018 1:46,11/30/2018 3:18,Fall18,6,6,6,7,6,7,3,5,6,6,6,6,4,2,3,2,7,1,1,3,1,65,50,-1.222426347,-0.784023167,84.4,10,91.7,0,100,0,16.7,0,100,0,0
2765,82012,10/5/2018 2:58,10/5/2018 2:58,Fall18,5,5,4,4,4,7,2,4,4,4,4,4,4,3,4,1,1,1,1,4,0,60,90,-0.645772343,-1.067005366,93.8,30,33.3,0,0,11.1,25,60,91.7,0,11.1
2766,82393,10/5/2018 5:47,10/5/2018 5:47,Fall18,2,4,4,4,4,6,5,5,2,4,4,5,2,1,5,2,1,1,1,3,0,50,75,-0.645772343,-1.355132695,78.1,10,33.3,0,66.7,0,58.3,60,50,0,0
2767,82078,10/5/2018 21:47,10/5/2018 21:47,Fall18,5,7,5,7,2,7,2,6,2,7,6,7,1,1,4,2,6,6,5,7,1,65,50,1.075582892,1.36149641,93.8,40,25,66.7,100,11.1,41.7,60,91.7,100,22.2
2768,66646,10/5/2018 22:01,10/12/2018 17:31,Fall18,5,7,6,3,6,6,3,5,3,6,5,4,3,1,5,1,5,5,5,1,1,65,50,-0.073421728,1.36149641,81.2,0,25,33.3,0,11.1,8.3,0,100,33.3,0
2769,82579,10/5/2018 23:25,10/5/2018 23:25,Fall18,4,4,5,2,2,6,4,4,3,7,5,7,3,1,4,2,3,3,5,1,1,70,85,1.075582892,0.646323217,100,80,58.3,100,100,11.1,25,90,100,100,0
2770,81385,10/6/2018 6:19,10/6/2018 6:19,Fall18,2,5,6,4,5,4,3,2,1,6,6,6,3,2,4,2,1,3,2,9,1,50,70,-2.083103965,-0.928086832,87.5,0,33.3,0,0,0,41.7,0,91.7,0,0
2771,78730,10/6/2018 7:06,10/6/2018 7:06,Fall18,6,7,7,5,6,7,2,7,7,6,6,7,5,5,4,2,1,1,4,1,0,30,50,-1.794776963,-0.784023167,93.8,0,100,100,100,22.2,16.7,10,100,100,22.2
2772,82402,10/6/2018 13:45,10/6/2018 13:45,Fall18,5,5,6,4,6,5,4,4,5,4,4,6,4,2,3,1,7,7,2,4,1,55,85,0.214905274,0.07521369,93.8,90,25,100,100,0,58.3,80,100,66.7,11.1
2773,82564,10/6/2018 16:57,10/6/2018 16:57,Fall18,5,6,6,4,4,6,6,4,6,6,6,6,4,3,4,2,1,1,2,3,1,70,70,-0.645772343,0.790386882,84.4,30,83.3,0,0,0,16.7,10,75,0,0
2774,81457,10/6/2018 17:02,10/6/2018 17:02,Fall18,6,7,5,7,5,7,4,6,7,7,7,7,4,5,4,2,1,2,3,4,0,70,70,0.498928888,-1.067005366,96.9,10,25,0,0,66.7,50,0,100,0,66.7
2775,81484,10/6/2018 19:38,10/6/2018 20:28,Fall18,6,6,5,4,5,6,6,5,5,7,6,6,5,5,3,2,6,6,4,4,0,85,100,0.498928888,1.644478608,100,100,100,100,100,22.2,33.3,90,100,100,22.2
2776,81784,10/6/2018 23:05,10/7/2018 5:33,Fall18,5,5,5,5,4,5,3,5,5,2,3,3,4,2,3,1,5,5,4,4,1,70,80,0.498928888,-0.068849975,84.4,10,91.7,33.3,100,0,50,30,91.7,33.3,0
2777,81295,10/7/2018 4:34,10/7/2018 4:34,Fall18,5,5,6,4,5,6,5,4,3,5,3,6,4,4,5,2,2,2,4,3,1,40,80,-1.222426347,-0.356977304,87.5,20,33.3,0,33.3,0,25,60,75,33.3,0
2778,81913,10/7/2018 5:08,10/7/2018 5:08,Fall18,5,5,7,3,3,6,1,4,1,7,6,7,2,4,5,1,4,3,3,7,1,80,100,0.78725589,1.07336908,100,80,25,0,100,22.2,75,100,100,100,100
2780,81814,10/7/2018 22:48,10/7/2018 22:48,Fall18,4,7,5,7,6,6,4,7,5,5,5,6,4,1,4,2,6,6,4,4,1,85,100,1.075582892,1.217432745,100,90,100,100,100,55.6,50,80,100,100,44.4
2781,81751,10/8/2018 0:00,10/8/2018 0:00,Fall18,4,5,5,3,4,6,4,3,3,5,4,4,3,3,4,2,5,3,4,4,1,75,95,1.359606506,-0.495895838,87.5,20,25,0,100,11.1,41.7,90,100,0,88.9
2782,82279,10/8/2018 0:22,10/8/2018 0:22,Fall18,4,5,5,3,4,6,2,4,4,5,5,6,5,1,3,2,5,5,5,4,0,85,85,0.498928888,-1.067005366,96.9,70,100,33.3,0,33.3,50,100,100,100,44.4
2783,81304,10/8/2018 1:22,10/8/2018 1:22,Fall18,5,5,6,3,5,7,1,6,4,2,3,6,5,5,2,2,6,6,5,4,0,60,75,0.498928888,1.644478608,96.9,60,83.3,100,100,55.6,50,100,100,100,55.6
2784,81817,10/8/2018 2:47,10/8/2018 2:54,Fall18,5,5,6,4,3,5,3,5,6,6,6,6,5,5,2,2,2,1,3,4,0,85,100,1.075582892,2.215588136,100,90,100,100,100,100,41.7,90,100,100,100
2785,82072,10/8/2018 4:36,10/8/2018 4:36,Fall18,3,6,6,5,7,5,4,4,3,5,4,6,4,1,3,2,1,7,4,4,0,50,45,-1.794776963,-0.928086832,65.6,0,25,0,0,0,25,0,91.7,0,0
2786,81274,10/8/2018 20:01,10/12/2018 20:09,Fall18,7,6,6,6,6,6,7,6,6,2,6,6,2,2,5,1,2,5,4,4,1,55,45,-2.367127578,-1.355132695,81.2,50,25,0,33.3,0,58.3,50,83.3,0,0
2788,81637,10/9/2018 3:21,10/9/2018 3:21,Fall18,5,5,6,5,6,6,6,4,3,3,3,6,4,2,4,2,5,1,2,4,0,70,60,0.498928888,-0.784023167,90.6,60,25,100,100,11.1,33.3,90,100,100,77.8
2789,81244,10/9/2018 19:50,10/9/2018 19:50,Fall18,7,7,6,7,5,7,1,7,7,7,7,4,5,1,5,2,4,2,5,3,1,70,100,0.498928888,-0.356977304,100,90,100,100,100,11.1,16.7,80,100,100,11.1
2790,81988,10/9/2018 23:08,10/9/2018 23:08,Fall18,2,5,6,3,6,6,2,4,1,2,6,5,3,1,3,2,3,5,5,4,1,80,75,-0.073421728,-0.495895838,78.1,20,83.3,0,100,0,33.3,40,100,100,0
2791,82033,10/10/2018 2:06,10/10/2018 2:06,Fall18,3,5,6,2,6,6,4,3,3,6,6,6,3,2,4,1,3,3,2,6,0,80,100,-0.073421728,-0.928086832,100,80,25,66.7,100,0,33.3,90,100,66.7,0
2792,82411,10/10/2018 3:52,10/10/2018 3:52,Fall18,7,7,7,5,6,6,6,4,6,6,6,7,5,4,4,2,2,2,2,4,0,55,80,-0.361748729,-0.639959503,87.5,90,33.3,100,100,77.8,58.3,90,91.7,100,77.8
2793,81493,10/10/2018 4:24,10/10/2018 4:24,Fall18,5,5,4,4,3,6,3,6,5,6,5,6,5,2,5,2,6,2,5,1,1,75,70,-1.506449961,-0.21291364,71.9,10,75,0,66.7,0,33.3,10,91.7,0,0
2794,81451,10/10/2018 21:41,10/10/2018 21:41,Fall18,2,7,6,7,7,7,6,2,1,5,6,7,4,1,4,2,6,5,4,4,0,95,70,1.359606506,0.358195888,93.8,80,100,100,100,100,83.3,70,91.7,100,100
2795,82006,10/11/2018 3:45,10/11/2018 3:45,Fall18,1,5,5,5,5,6,3,4,1,5,4,4,3,1,3,2,1,1,2,3,1,80,70,0.498928888,-1.355132695,50,10,25,0,0,0,8.3,30,91.7,0,0
2797,81778,10/11/2018 21:43,10/12/2018 21:28,Fall18,4,7,1,6,2,7,6,4,3,3,2,6,3,3,4,2,1,1,2,3,0,50,75,1.075582892,0.07521369,87.5,0,100,0,100,11.1,41.7,70,100,100,11.1
2798,81769,10/12/2018 5:33,10/12/2018 5:33,Fall18,3,5,6,5,6,6,3,4,2,5,5,2,4,3,4,2,5,3,4,3,0,75,75,0.498928888,-0.495895838,90.6,80,25,0,33.3,0,58.3,90,100,0,11.1
2799,82396,10/12/2018 6:59,10/12/2018 6:59,Fall18,2,7,7,7,7,6,6,3,3,7,5,7,3,1,3,2,2,1,1,4,0,80,75,1.359606506,-0.639959503,84.4,90,25,100,100,33.3,66.7,90,100,100,100
2800,81343,10/12/2018 16:42,10/12/2018 16:42,Fall18,6,5,6,3,3,7,5,6,3,3,6,4,3,1,5,2,5,5,2,1,1,65,75,0.78725589,0.07521369,87.5,80,25,0,100,11.1,50,70,100,100,66.7
2801,81328,10/12/2018 18:30,10/12/2018 18:30,Fall18,6,6,5,5,6,6,4,4,2,5,5,4,4,3,4,2,1,1,4,3,0,70,80,0.78725589,1.644478608,93.8,70,91.7,100,100,0,33.3,70,100,100,0
2802,82225,10/12/2018 19:01,10/12/2018 19:01,Fall18,5,6,6,5,5,6,2,6,6,5,2,6,4,2,5,2,6,6,5,1,0,70,75,1.359606506,0.929305416,96.9,90,100,100,100,100,66.7,90,100,100,88.9
2803,81505,10/12/2018 19:17,10/12/2018 19:17,Fall18,6,6,5,5,4,5,3,5,6,6,6,6,4,5,5,2,5,5,5,1,1,85,95,1.075582892,0.07521369,87.5,90,100,100,100,33.3,25,90,100,100,77.8
2804,82210,10/12/2018 21:01,10/12/2018 21:01,Fall18,1,3,5,3,4,4,4,3,1,5,5,7,4,3,5,1,3,2,4,1,1,90,90,-0.361748729,-0.356977304,90.6,80,25,0,100,44.4,33.3,100,100,0,22.2
2805,79876,10/12/2018 22:59,11/28/2018 0:10,Fall18,5,6,5,6,4,6,3,3,4,6,6,6,4,1,4,2,6,5,5,1,1,75,70,0.78725589,0.502259553,96.9,90,100,100,100,33.3,25,80,100,100,44.4
2806,82612,10/12/2018 23:34,10/12/2018 23:34,Fall18,5,7,6,6,5,7,3,4,3,6,4,3,4,2,4,2,4,4,3,4,0,60,55,1.075582892,1.788542273,96.9,100,83.3,100,100,55.6,41.7,90,100,100,100
2808,82147,10/14/2018 0:57,10/14/2018 0:57,Fall18,6,7,6,7,4,5,3,4,4,6,6,7,2,1,4,2,1,2,1,3,1,75,60,0.78725589,-0.068849975,81.2,80,25,100,100,11.1,25,70,91.7,100,88.9
2810,82603,10/14/2018 4:32,10/14/2018 4:32,Fall18,5,5,4,5,5,5,5,5,5,5,5,5,5,5,2,2,2,5,5,4,0,50,90,0.498928888,1.505560074,93.8,50,91.7,66.7,66.7,22.2,75,80,100,100,22.2
2811,82129,10/14/2018 21:43,10/14/2018 21:43,Fall18,6,7,5,7,4,7,1,5,7,6,6,6,4,3,4,2,5,7,4,4,0,70,80,1.075582892,0.07521369,93.8,80,41.7,100,100,66.7,33.3,80,100,100,88.9
2812,82270,10/15/2018 17:41,10/15/2018 17:41,Fall18,7,6,7,2,5,5,2,4,5,5,3,2,3,4,3,2,7,5,2,3,0,60,80,1.075582892,-0.21291364,93.8,80,25,0,66.7,11.1,33.3,70,91.7,0,0
2813,81463,10/16/2018 4:01,11/11/2018 21:17,Fall18,7,7,5,6,4,6,3,6,7,6,6,7,3,5,5,2,3,7,2,1,1,70,80,1.075582892,0.790386882,100,80,100,100,100,100,83.3,90,100,100,100
2814,81874,10/16/2018 4:35,10/23/2018 1:50,Fall18,6,6,5,7,3,7,5,4,4,5,4,5,3,4,4,2,7,7,3,4,1,75,65,-0.073421728,-1.21106903,96.9,90,100,100,66.7,0,16.7,80,100,66.7,11.1
2818,82090,10/18/2018 22:53,10/18/2018 22:53,Fall18,6,4,6,6,5,7,6,5,2,6,6,6,4,3,5,1,5,5,5,7,1,75,80,-0.645772343,0.219277354,75,90,91.7,0,100,33.3,58.3,80,100,0,22.2
2819,81439,10/19/2018 3:56,11/26/2018 5:00,Fall18,1,5,7,4,5,6,7,4,1,5,4,4,2,3,5,2,5,5,3,4,0,60,55,-0.361748729,1.36149641,93.8,50,50,0,66.7,0,25,80,91.7,0,0
2820,81562,10/19/2018 15:28,10/19/2018 15:28,Fall18,6,5,7,4,3,5,5,5,2,5,4,5,5,5,3,2,5,5,6,1,1,60,70,-0.073421728,0.219277354,93.8,70,25,0,100,55.6,41.7,100,100,100,100
2821,81805,10/20/2018 19:39,10/20/2018 19:39,Fall18,6,6,6,7,5,7,1,5,6,6,6,5,1,1,5,2,6,6,4,4,0,100,80,1.359606506,2.076669602,90.6,20,50,0,100,33.3,33.3,60,100,100,44.4
2823,82429,10/21/2018 7:26,10/31/2018 8:50,Fall18,5,5,5,5,6,6,5,5,3,7,6,7,4,2,3,1,2,1,2,4,0,65,70,0.214905274,0.358195888,93.8,30,41.7,100,100,11.1,41.7,50,100,100,11.1
2824,81895,10/21/2018 23:01,10/21/2018 23:01,Fall18,4,6,7,4,5,5,6,5,3,6,3,5,5,2,5,2,3,7,2,2,1,35,80,-1.794776963,-1.21106903,0,0,25,0,0,0,33.3,0,25,0,0
2826,82177,10/23/2018 1:00,10/23/2018 1:00,Fall18,5,5,6,4,3,5,6,5,4,5,4,6,3,1,3,1,4,6,4,6,0,65,55,0.214905274,1.217432745,96.9,70,100,100,100,0,16.7,40,100,100,44.4
2828,81625,10/23/2018 18:37,11/2/2018 22:16,Fall18,6,6,6,4,6,6,3,6,4,5,4,5,4,5,3,2,2,3,2,4,0,75,95,0.214905274,-0.784023167,93.8,20,100,0,100,0,25,70,100,66.7,33.3
2829,82720,10/24/2018 3:53,10/24/2018 3:53,Fall18,6,6,6,7,5,6,6,4,6,7,4,6,4,1,4,1,3,5,6,1,1,60,70,-0.073421728,0.07521369,84.4,60,91.7,100,100,11.1,8.3,30,91.7,100,0
2831,82381,10/25/2018 2:53,10/25/2018 2:53,Fall18,2,7,7,5,7,7,2,5,1,5,5,6,4,2,5,2,5,5,4,4,0,65,55,-0.934099345,-1.355132695,62.5,30,25,0,100,0,25,50,100,0,0
2832,81772,10/25/2018 4:45,10/25/2018 4:45,Fall18,5,6,5,4,5,6,2,4,4,5,5,6,5,5,2,1,2,2,2,4,0,70,100,1.075582892,2.076669602,100,90,100,100,100,55.6,100,100,100,100,88.9
2833,81667,10/26/2018 0:41,10/26/2018 0:41,Fall18,5,5,6,7,4,7,7,4,4,6,4,4,4,1,3,2,5,5,4,4,0,55,90,0.498928888,0.790386882,78.1,40,25,0,100,0,8.3,70,100,0,0
2834,81448,10/26/2018 2:00,11/2/2018 5:08,Fall18,6,7,7,6,4,6,4,4,6,4,6,4,2,1,5,2,5,5,3,8,0,60,65,-0.073421728,1.07336908,96.9,90,83.3,0,100,0,25,70,91.7,0,0
2837,82009,10/27/2018 4:13,10/27/2018 4:13,Fall18,6,5,7,4,5,6,6,4,3,6,6,5,5,2,2,2,6,5,4,8,0,70,85,1.359606506,-1.926242223,93.8,70,91.7,100,100,11.1,33.3,80,100,100,66.7
2840,81958,10/29/2018 2:30,10/29/2018 2:30,Fall18,5,5,6,6,5,5,6,6,3,7,7,7,4,1,3,1,6,6,3,1,1,85,90,1.359606506,-0.21291364,90.6,80,100,66.7,100,100,83.3,90,100,100,88.9
2841,82492,10/29/2018 22:46,10/29/2018 22:46,Fall18,5,3,6,7,5,6,5,6,2,7,7,5,4,5,5,1,2,5,5,3,1,75,100,1.075582892,-0.21291364,96.9,100,100,100,100,11.1,25,80,100,100,11.1
2842,81676,10/30/2018 3:20,10/30/2018 3:20,Fall18,2,6,3,5,3,7,5,2,1,6,4,5,3,1,3,2,2,2,3,3,0,70,55,0.214905274,1.07336908,87.5,60,33.3,0,0,0,25,60,100,0,0
2844,81259,10/30/2018 17:45,10/30/2018 17:45,Fall18,3,6,6,4,6,6,5,4,2,6,4,6,4,4,3,2,3,2,4,3,1,50,50,-0.645772343,-1.355132695,81.2,10,25,0,0,0,25,20,50,0,0
2846,81262,10/30/2018 20:26,10/30/2018 20:26,Fall18,1,7,7,7,5,4,4,4,1,6,4,6,1,1,3,2,7,4,1,4,0,65,40,-1.794776963,-0.068849975,43.8,0,33.3,0,0,0,33.3,0,25,0,0
2848,82729,10/31/2018 18:11,10/31/2018 18:11,Fall18,6,7,7,5,5,7,6,7,7,7,5,7,2,1,4,2,2,1,3,3,0,80,85,1.075582892,-0.068849975,75,80,25,0,33.3,0,8.3,100,91.7,0,11.1
2849,81619,11/1/2018 0:26,11/1/2018 0:26,Fall18,6,6,4,4,6,6,7,4,6,6,4,6,4,1,3,2,2,3,2,4,1,85,65,0.214905274,-1.067005366,84.4,60,100,100,100,0,16.7,70,100,100,0
2850,81790,11/1/2018 16:08,11/1/2018 16:08,Fall18,2,3,6,1,4,4,3,2,1,7,4,4,3,2,3,1,5,3,3,1,1,60,85,-0.073421728,0.646323217,87.5,80,25,0,100,0,16.7,90,100,0,0
2851,81331,11/2/2018 3:13,11/2/2018 3:17,Fall18,6,5,6,3,5,7,5,5,5,5,4,6,4,1,4,2,3,2,4,1,1,60,65,0.498928888,1.788542273,100,10,100,100,100,0,16.7,50,100,100,0
2853,81640,11/2/2018 17:15,11/2/2018 19:24,Fall18,6,6,7,6,6,5,6,6,5,6,4,6,4,3,3,2,5,4,4,3,1,60,65,0.78725589,-0.356977304,87.5,50,100,100,100,0,25,50,100,100,0
