id_code,user,chairparts,spatialrel,diagrams,math1,math2,math3,math4,math5,math6,math7,math8,math9,math10,math11,math14,math15,math16,howmanymath,mathposthigh,ratereading,FathEd,MothEd,Income,class,gender,comfyspkreadeng,Ethnic
78598,2004,7,7,7,7,7,7,4,6,2,5,5,7,2,Differential Equations,"1, 2, 3, 4, 5, 6","Algebra in 1973, Geometry in 1974, Pre-Calculus/Trigonometry in 1975, Calculus in 1977 and 1978, Statistics in 1978, Differential Equations in 1979",Differential Equations in 1979,3,5,5,5,5,6,5,1,1,1
78601,2005,6,6,6,5,6,7,6,6,5,4,6,5,2,Modern math,"2, 6",Geometry  in 1982,Modern Math in 1984,3,2,2,1,1,5,5,2,1,1
78604,2151,6,4,4,3,2,6,2,6,6,4,4,4,2,Algebra,"1, 2",Geometry in 2012,[Decline to Answer],4,1,5,3,3,8,5,1,1,7
78607,2211,7,4,6,5,6,7,4,5,5,5,3,3,2,statistics,"1, 2, 3, 5",[Decline to Answer],[Decline to Answer],4,2,4,2,3,10,2,1,1,6
78613,2258,4,5,5,5,6,4,3,4,6,4,4,4,1,inter. algebra,"1, 2, 3","Algebra 2013, Geometry 2014, Pre Calc, 2015,",[Decline to Answer],3,2,3,5,5,7,4,2,1,6
78616,#N/A,6,5,6,3,6,6,6,6,6,5,6,2,1,Elementary Algebra 903,1,[Decline to Answer],[Decline to Answer],5,1,4,5,4,9,4,2,1,4
78619,#N/A,5,6,5,5,5,5,2,6,7,6,6,3,2,Elementary Statistics,"1, 2, 3, 4, 5","Algebra in  2013, Geometry in 2014, Triginometry in 2015, Calculus in 2016, Statistics in 2017,",[Decline to Answer],4,1,4,1,1,9,2,1,1,3
78622,#N/A,5,5,6,4,4,6,6,4,4,4,5,4,2,Calculus II,"1, 2, 3, 4, 5","Algebra 2010, Geometry 2007, Pre-Calculus 2011, Calculus 2012-2013, Statistics 2013",[Decline to Answer],4,4,4,5,3,11,4,1,1,4
78625,2000,5,5,7,6,7,7,6,6,5,5,4,3,2,Statistics,"1, 2, 3, 4, 5","Algebra in 2008, Geometry in 2009, Pre-Calculus in 2011, Calculus in 2015, Statistics in 2013",N/A,4,2,4,5,3,11,4,2,1,4
78628,2090,6,6,6,6,6,6,3,6,2,2,6,6,2,Multivariable Calculus,"1, 2, 4","Algebra in 2011, Geometry in 2015, Calculus in 2015 and 2017",[Decline to Answer],5,3,4,1,1,6,3,2,1,4
78631,#N/A,6,6,6,6,6,3,3,6,6,6,6,4,2,statistics,"1, 2, 5",2017 statistics,[Decline to Answer],3,2,5,1,3,5,4,2,1,3
78634,2015,3,3,7,2,5,7,3,4,7,3,4,1,2,pre-algebra,1,Pre-Algebra 2017,pre-algebra 2017,1,1,5,2,4,14,3,2,1,1
78637,#N/A,6,4,6,6,5,7,3,2,6,1,2,6,2,Multi-Variable Calculus at UCSC,"1, 2, 3, 4",Calculus in 2005,[Decline to Answer],4,3,3,4,1,3,2,1,1,4
78646,#N/A,6,5,7,2,6,6,4,5,5,6,3,2,2,Statistics,"1, 5","algebra 2016, statistics 2017",[Decline to Answer],4,1,5,5,5,8,4,2,1,1
78649,2220,6,5,4,5,6,6,4,3,5,6,3,4,2,Statistics,"1, 2, 5","Algebra 2013, Geometry 2014, Algebra 2 2015, Statistics 2016",N/a,4,1,5,3,4,11,5,1,1,3
78652,#N/A,4,3,6,1,2,7,1,6,5,3,2,1,2,IMP 3,"1, 6",Algebra 2005,[Decline to Answer],3,1,4,7,5,7,3,2,1,1
78655,#N/A,2,2,6,3,3,5,6,6,6,6,6,2,2,Statistics,"1, 2, 3, 5",Statistics in 2017,N/A,4,1,2,1,6,11,5,2,0,4
78658,2085,6,6,7,6,6,2,7,2,7,5,6,4,2,Statistics,"1, 2, 3, 5","Statistics in 2016, Pre-calculus in 2007, Geometry in 2006, Algebra in 2005",n/a,4,1,5,4,5,8,3,2,1,1
78661,#N/A,6,6,6,6,6,6,6,2,2,3,4,2,2,calculus 2,"3, 4, 5",[Decline to Answer],[Decline to Answer],4,3,5,6,5,11,4,1,1,1
78664,2197,7,5,6,5,5,7,3,4,5,4,5,5,2,no,1,Algebra in 2010,[Decline to Answer],4,1,3,5,1,14,1,2,1,1
78667,#N/A,6,6,6,6,6,5,6,6,7,3,7,6,1,Intermediate Algebra,"1, 2","Math 000C, Intermediate Algebra",[Decline to Answer],3,4,4,2,5,10,4,1,1,1
78670,#N/A,5,6,4,2,6,4,5,5,6,1,4,5,1,Math900,"1, 2",Currently in Math900,2018 math900,2,3,4,7,7,14,3,2,1,1
78673,2069,5,6,6,6,6,6,3,2,6,3,3,3,2,statistic,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],5,5,4,6,5,14,4,2,1,4
78676,#N/A,6,5,7,4,6,5,4,4,4,3,5,3,1,Analytical Geometry & Calculus 1,"1, 2, 3, 5",Statistics 2017,[Decline to Answer],4,2,4,7,1,2,2,2,1,4
78679,2021,6,6,5,6,5,2,2,6,6,4,2,2,2,Elementary Statistic,5,2017,[Decline to Answer],3,2,3,2,1,2,4,2,1,4
78682,#N/A,4,4,4,6,5,6,4,5,6,1,6,5,2,"Quantitative Business Analysis, Spring 2017","1, 2, 3, 4, 5","Geometry and Triginometry in 2010, Algebra 2 in 2011, Statistics in 2012, Business Calculus in 2014, Business Statistics in 2015",N/A,4,3,3,5,6,6,2,2,1,4
78685,2068,6,4,6,4,6,5,4,6,7,2,4,5,1,Elementary Statistics,"1, 2","Geometry in 2007, Algebra 2017",[Decline to Answer],2,3,3,7,7,9,4,1,1,4
78688,2113,6,5,3,5,6,6,3,5,5,5,5,4,1,Math C,"1, 2, 6",[Decline to Answer],[Decline to Answer],3,1,2,7,7,6,4,1,0,4
78691,2056,4,5,5,4,5,5,6,5,7,4,4,4,2,Elementary statistics,"1, 5, 6","Elementary statistic 2017, Intermediate algebra 2017",[Decline to Answer],2,4,3,2,4,11,4,1,1,2
78694,2003,6,6,6,6,6,7,5,6,7,3,5,6,2,statistics,"1, 5","algebra in 2016, statistics in 2017",[Decline to Answer],3,3,5,3,4,1,2,2,1,4
78697,2054,6,4,4,4,5,5,2,2,4,2,4,3,2,Statistics,"1, 2, 3, 5","Statistics 2008, Pre-calc 2006, Geometry 2004, Algebra 2002",[Decline to Answer],4,2,3,3,3,12,5,2,1,4
78700,2163,5,5,7,6,7,6,7,5,4,2,5,4,2,Elementary Statistics,"4, 5","Calculus in 2015, Elementary Statistics in 2016",[Decline to Answer],3,1,3,4,5,5,2,2,1,4
78703,2110,7,6,6,6,6,6,7,5,7,2,4,6,1,Statistics,"1, 2, 3, 5, 6",Statistics 2018,Teaching Elementary Math 2013,4,2,5,5,3,12,5,2,1,1
78706,2040,2,3,6,4,5,6,2,5,6,6,5,2,2,Pre Calc Algebra and Trig,"1, 2, 3, 4",Pre-Calculus/Triginometry in 2017,[Decline to Answer],4,3,3,5,3,3,2,2,1,8
78709,2111,5,5,5,4,5,5,6,4,6,5,4,4,2,Introduction to Statistics,"1, 2, 3, 4, 5","Statistics in 2015, Calculus in 2013-2014, Pre-calculus/Trigonometry-2011, Geometry-2009, Algebra-2010, 2008",[Decline to Answer],4,4,5,7,4,3,2,2,1,4
78712,#N/A,5,5,6,5,5,6,6,3,6,5,4,5,2,NA,"1, 2, 3, 4, 5",2013,[Decline to Answer],4,3,5,6,2,11,4,2,1,1
78715,#N/A,5,4,6,1,5,6,6,3,6,5,5,1,2,Elementary Statistics,"1, 2, 5","Algebra in 2015, Geometry in 2012, Statistics in 2016",[Decline to Answer],4,3,3,3,5,5,4,2,1,7
78718,2084,5,5,5,3,5,6,4,6,6,3,4,2,1,Elementary Algebra,1,Algebra 2018,[Decline to Answer],3,1,3,1,1,3,1,2,1,3
78721,2094,4,5,5,3,6,6,4,4,7,3,4,2,1,Elementary Algebra,6,2016,Pre Algebra 2016,1,1,3,7,7,2,3,2,1,3
78724,2214,5,4,5,1,4,7,5,7,6,4,4,1,1,Algebra 1,"1, 2",Algebra 2016 Geometry 2015,[Decline to Answer],4,3,5,3,2,5,3,2,1,7
78727,2036,6,4,6,6,5,6,5,6,2,6,5,6,2,satistic,"1, 5","algebra 2017, statistics 2017",[Decline to Answer],5,5,3,2,3,4,4,2,0,1
78736,2170,5,4,6,3,4,6,4,5,6,2,2,2,2,Elementary Algebra,1,2005,[Decline to Answer],4,1,3,3,2,6,2,2,1,1
78739,2179,6,6,6,2,6,4,6,6,6,6,6,6,2,Pre-algebra,6,[Decline to Answer],[Decline to Answer],4,3,5,1,1,14,3,1,1,9
78742,#N/A,6,4,7,2,7,7,1,7,7,7,5,1,2,Algebra 1,"1, 2","Algebra 1 in 2017, Geometry 2013",[Decline to Answer],2,1,5,2,3,11,4,2,1,4
78745,2161,7,7,6,7,7,7,5,7,6,2,7,7,1,Calculus,"1, 2, 3, 4",2017,[Decline to Answer],4,3,5,5,4,12,5,1,1,1
78748,#N/A,5,4,6,2,5,6,5,6,6,5,6,1,1,math for elementary school teachers,"1, 2, 5",statistics in 2017 algebra & geometry in 2013,[Decline to Answer],3,2,5,5,4,11,5,2,1,1
78751,#N/A,6,5,7,4,5,6,3,5,6,4,5,3,1,Elementary Statistics,"1, 5","Algebra 2016, Algebra 2 2017, Statsistics 2018",[Decline to Answer],3,3,3,5,5,14,4,1,1,4
78754,2140,4,4,3,2,6,7,4,5,5,4,3,1,1,Elementary algebra,1,[Decline to Answer],[Decline to Answer],3,1,4,5,5,12,5,1,1,6
78757,2074,2,4,6,4,7,3,5,5,7,4,5,4,1,Math C,"1, 2, 5","Algebra-Currently, Geometry- 2015, Statistics-2017",[Decline to Answer],4,2,5,5,5,9,3,1,1,8
78760,2219,6,6,7,4,2,7,2,7,7,4,2,4,2,"No, the last course I took was Statistics","1, 2, 5","Intermediate Algebra in 2012, Geometry in 2010, and Statistics in 2013",[Decline to Answer],3,3,5,3,6,12,4,2,1,4
78763,2009,6,6,6,5,6,2,4,2,6,2,4,6,2,Elementary Statistics,5,Elementary Statistics in 2017,[Decline to Answer],5,1,3,2,3,1,2,2,1,1
78766,2022,6,6,7,5,7,5,6,6,7,2,5,4,2,Analytic Geometry and Calculus II,"1, 2, 3, 4","Algebra in 2013, Geometry in 2014, Trigonometry in 2015, AP Calculus BC in 1016, Analytic Geometry and Calculus II in 2017",[Decline to Answer],4,1,2,7,6,1,1,2,1,1
78769,2142,2,5,4,3,5,2,3,5,6,7,6,1,1,Intermediate Algebra,6,[Decline to Answer],Elementary Algebra,4,1,4,5,5,6,4,1,1,6
78772,2208,6,5,6,4,5,6,7,6,7,5,3,3,2,Statistics,"1, 2, 3, 5","Geometry 2008, Algebra 2009, Pre-Calc/Trig 2010, Statistics 2012",[Decline to Answer],4,2,3,6,4,11,4,2,1,3
78775,2097,7,6,6,5,7,7,6,5,7,3,3,3,2,math statistic,"1, 2, 3, 5","Algebra in 2013, Geometry 2014, Pre-Calculas 2015, Triginometry in 2016",[Decline to Answer],3,2,2,2,2,4,2,2,1,4
78778,2044,6,3,7,2,5,7,6,6,7,4,6,1,2,Statistics,"1, 2, 5",[Decline to Answer],[Decline to Answer],3,1,4,3,5,11,4,2,1,7
78781,2047,4,4,4,4,4,4,4,4,4,4,4,4,2,none,"1, 3",[Decline to Answer],[Decline to Answer],3,3,4,2,5,14,2,1,0,6
78784,2031,5,4,6,6,6,5,7,3,7,2,4,4,2,elementary statistics,"1, 2, 3, 4, 5","algebra 1992, Geometry 1993, Triginometry 1995, Calculus 1996, Stats 2017",n/a,2,2,3,2,2,6,2,1,1,4
78787,2129,5,5,6,5,6,3,5,4,6,2,7,4,2,AP Statistics,"1, 2, 3, 5",Geometry 2014; Algebra 2015; Pre-Calculus 2016; Statistics 2017.,[Decline to Answer],5,1,4,3,3,9,4,3,1,4
78790,2137,6,4,6,6,7,7,6,5,6,3,5,5,1,Elementary statistics,"1, 2, 3, 6","Algebra in 2013, Geometry in 2014, Triginometry in 2016",Math C in 2017,3,5,3,1,1,5,3,2,1,4
78793,#N/A,5,3,5,3,5,7,6,5,6,6,4,1,2,Business Calculus,"1, 2, 4, 5","Calculus 2017, Statistics 2016, Intermediate Algebra 2015, Geometry 2005",I did not check other.,3,5,4,3,3,7,3,2,1,3
78796,2027,6,3,6,5,4,7,6,5,7,1,3,3,2,linear algebra,"1, 2, 3, 4, 5, 6",1998,"i don't remember, it was more than 15 years ago",2,5,1,5,6,14,3,2,0,1
78799,#N/A,6,4,5,5,5,7,3,4,7,5,4,1,2,Elementary Statistics,"1, 2, 5",Statistics 2012,[Decline to Answer],4,3,5,4,4,9,4,2,1,4
78802,2058,5,6,2,5,6,7,7,6,7,3,6,1,1,geometry,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,2,4,1,2,11,2,2,1,1
78805,#N/A,6,6,6,5,5,6,6,6,7,3,4,4,1,Intermediate Algebra,"1, 2, 3","Algebra in 2014, Geometry in 2015, Pre-Calculus in 2016",[Decline to Answer],3,1,5,3,5,2,3,2,1,4
78808,#N/A,6,3,5,5,6,2,6,3,6,2,2,2,2,statistics,"1, 5","Algebra 2011, Statistics 2013",[Decline to Answer],3,2,3,2,4,11,4,2,1,7
78811,2052,6,4,4,3,4,5,5,4,6,6,6,4,1,statistics in 2017,5,statistics in 2017,none,3,3,2,2,2,2,2,2,1,4
78814,2188,5,6,6,6,6,6,6,5,6,3,4,6,2,Analytical  Geometry & Calculus II,"1, 2, 3, 4, 5","Algebra I in 2008, geometry in 2009, Algebra II in 2010, Pre-calculus in 2011, Statistics in 2012, Calculus I in 2012, Calculus II in 2013",[Decline to Answer],4,3,5,2,3,4,3,1,1,4
78817,2099,6,5,5,6,6,5,3,5,5,5,4,4,2,precalculus,"1, 2, 3, 6","Algebra in 2012, Geometry in 2013, Algrabra 2 in 2014, Precalculus in 2015",Algrabra 2 in 2014,4,5,4,1,1,14,4,1,1,4
78820,2241,7,6,6,6,6,6,2,3,2,2,4,4,1,Statistics,"1, 3, 4, 5","Algebra 2005, Pre-Calculus/Trigonometry 2006, Calculus 2011, Statistics 2018",N/A,3,5,5,6,5,12,4,2,1,1
78823,2026,4,4,4,2,5,6,6,5,7,6,4,3,2,Statatistics,"1, 2, 5","Algebra 2017, Geometry 2015, Statistics 2017",[Decline to Answer],2,3,3,7,5,6,2,2,1,4
78829,2057,4,6,3,5,4,5,5,6,5,4,3,4,2,N/A,6,[Decline to Answer],[Decline to Answer],4,2,4,2,7,7,4,2,0,4
78832,2077,5,2,5,2,6,6,4,4,6,2,2,1,1,math 902 (pre-algebra),"1, 2",algebra in 2000 geometry in 2001,[Decline to Answer],3,1,3,2,2,14,1,2,1,1
78835,2131,4,3,6,1,6,7,2,6,6,2,4,1,2,Basic Arithmetic,6,[Decline to Answer],[Decline to Answer],5,2,4,2,6,11,5,2,1,2
78838,2061,7,6,7,5,5,6,3,5,6,3,6,3,2,Introduction to Statistics,"1, 2, 3, 5",Statatistics in 2014,[Decline to Answer],3,2,5,5,6,11,4,1,1,4
78841,2024,5,6,5,2,6,7,6,7,7,6,2,2,2,Algebra1,"1, 2",1999,1999,1,1,4,3,3,5,3,1,1,7
78844,2116,7,3,6,5,6,7,3,7,6,6,5,3,2,Calculus,"1, 2, 3, 4",Calculus in 2017,[Decline to Answer],2,2,4,5,5,6,4,1,1,4
78847,2244,7,7,7,1,7,6,4,5,6,3,5,1,1,Elementary algebra,"1, 2",2015,[Decline to Answer],4,3,5,1,2,7,3,2,1,3
78853,2045,6,2,4,7,6,6,2,3,2,5,2,6,1,linear algebra,4,calculus 2017,[Decline to Answer],5,5,2,2,1,5,2,1,1,4
78856,#N/A,6,6,6,6,6,6,6,6,6,6,3,6,2,Beginning algebra,1,Beginning Algebra 2017,[Decline to Answer],2,1,3,5,5,8,2,2,1,4
78859,2222,6,4,6,5,4,6,6,3,6,1,4,4,2,n/a,"1, 2, 5, 6",Research methods/Statistics 2016,Research Methods,3,5,4,1,3,11,2,2,1,3
78862,2025,7,6,7,6,7,7,5,6,7,7,5,6,2,Calculus,"1, 2, 3, 4, 5",2000,[Decline to Answer],4,3,3,5,2,14,3,1,1,4
78865,#N/A,6,3,6,3,6,4,2,5,6,2,2,2,2,intermidiate,"1, 2",[Decline to Answer],[Decline to Answer],3,2,3,3,2,6,3,1,1,1
78868,#N/A,6,6,5,2,5,6,4,5,7,5,5,2,2,elementary statistics,"1, 2, 3, 5","Algebra in 2012, Geometry in 2013,  Algebra 2 in 2014, Pre calc in 2015, Algebra for Statistics in 2016, Statistics in 2017",[Decline to Answer],4,2,4,5,3,11,4,2,1,7
78871,#N/A,3,5,5,2,6,7,2,3,5,5,4,2,2,algebra 1,1,2015,[Decline to Answer],4,1,5,2,1,6,4,2,1,3
78874,#N/A,3,2,1,3,7,6,4,5,7,5,4,1,1,Intermediate Algebra,1,[Decline to Answer],[Decline to Answer],3,3,3,2,5,11,5,2,1,4
78877,#N/A,5,3,3,3,5,6,3,5,5,5,4,2,2,statistics,"1, 2, 3, 5",Algebra in 2012 Geometry in 2103 Pre-Calculus in 2015 Statistics in 2107,[Decline to Answer],3,3,4,1,3,9,4,2,1,3
78880,2029,4,4,3,6,7,7,4,5,6,4,4,5,2,Statistics,"1, 2, 3, 5",2016 stat,[Decline to Answer],4,5,3,1,1,3,2,2,1,4
78883,2172,5,2,5,5,6,6,3,2,6,2,5,5,2,College Algebra,1,Algebra in 2017,[Decline to Answer],4,2,4,3,5,11,4,1,1,7
78886,#N/A,7,2,6,4,7,7,7,2,5,5,6,2,1,math 903- elementary algebra,"1, 2","algebra 1, high school freshmen year 2008, geometry high school year 2009",[Decline to Answer],3,2,5,1,1,3,2,2,1,3
78889,2245,5,5,6,3,5,6,3,4,5,2,4,3,2,Elementary Statistics,"1, 5","Algebra 2014, Algebra 2 2015, Statsistics 2016",[Decline to Answer],3,3,3,3,4,9,3,2,1,4
78892,2185,5,5,6,5,6,7,5,6,6,6,4,5,2,Algebra,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,5,3,3,5,6,4,2,1,4
78895,2083,5,5,5,4,5,5,4,4,4,4,5,3,1,Calc,"1, 2, 3, 4, 5",Stats 2017,[Decline to Answer],3,2,3,5,5,13,5,1,1,1
78898,2757,5,4,7,5,7,6,4,6,6,3,3,5,1,Elementary Algebra,"1, 2","Algebra 2013, Geometry 2014",[Decline to Answer],3,2,3,1,1,4,4,2,1,3
78901,#N/A,3,5,5,5,5,5,5,3,5,3,5,3,1,Algebra,1,2018 Algebra,N/A,4,1,2,2,2,5,3,2,1,3
78904,2128,6,5,4,4,4,3,6,6,4,2,6,2,2,Calculus,"1, 2, 3, 4, 5",Calculus 2001,[Decline to Answer],4,3,4,1,1,6,4,2,1,8
78910,2095,7,6,7,5,5,7,6,2,7,3,6,3,2,"I took Pre-Calculus last year, then tried taking Calculus 1 but I had a hard time, so I switched to Elementary Statistics. Stats is my most recent course.","1, 2, 3, 5","Algebra in 2012, Geometry in 2014, Pre-Calc in 2016, Statistics in 2017",[Decline to Answer],3,3,5,7,5,11,4,1,1,1
78913,#N/A,5,4,6,6,6,7,4,5,6,5,4,5,2,Statistics,"1, 2, 3, 5","Statistics 2006, Trigonometry 2005, Geometry 2004, Algebra 2003",[Decline to Answer],4,1,3,1,1,6,1,2,1,3
78919,2070,5,5,6,5,5,6,3,4,5,3,3,3,2,Algebra 1,1,Algebra 1 2013,[Decline to Answer],2,1,2,1,1,11,4,2,1,7
78922,2102,6,5,6,6,6,5,4,5,7,3,3,5,2,AP statistics,"1, 2, 3, 5",Statistics 2012 pre cal 2011 geometry 2010 algebra 2009,[Decline to Answer],4,1,4,1,2,5,4,2,1,3
78925,#N/A,7,6,6,2,7,6,6,5,6,2,5,4,1,Trigonometry,"1, 2, 3, 4","Algebra in 2013, Geometry in 2014, Trigonometry in 2015, Calculus in 2016, Trigonometry in 2018",[Decline to Answer],4,2,4,2,5,11,4,2,1,4
78928,2119,7,6,6,5,5,6,5,3,5,3,5,3,1,Statistics,"1, 2, 3, 4, 5",Statistics 2018,[Decline to Answer],3,3,4,6,2,9,3,2,1,3
78931,2098,6,5,6,4,5,5,5,3,5,5,5,3,2,"no, Math 010 Elementary Statistics in 2017","1, 2, 3, 4, 5","Algebra in 2012, Geometry in 2013, Pre-Calculus in 2014, Calculus in 2015, Statistics in 2017",N/A,4,5,5,3,5,5,1,2,1,4
78934,#N/A,1,5,5,2,6,1,7,1,5,4,2,3,2,N/A,"1, 2, 6",[Decline to Answer],[Decline to Answer],4,4,3,5,5,8,2,1,1,4
78937,#N/A,1,1,3,1,6,4,3,3,4,3,3,3,2,none,6,[Decline to Answer],[Decline to Answer],3,2,3,2,1,10,3,1,1,3
78940,2107,4,5,6,4,5,5,7,1,6,4,5,3,1,Psych Statistics,"1, 2, 3, 4, 5",[Decline to Answer],[Decline to Answer],4,3,3,5,4,11,3,2,1,4
78943,2247,6,5,5,5,7,6,6,5,6,5,6,6,2,Elemtary Statistics,"1, 2, 3, 5","Pre-Calculus/Trigonometry in 2014, Elementary Statistics in 2015",[Decline to Answer],5,1,3,5,7,4,3,1,1,3
78946,#N/A,6,5,6,4,3,2,6,2,7,7,7,2,2,Statitistics,"1, 2, 3, 5","Algebra 2011,Geometry 2012, Pre-Calculus/Trigonometry 2014,Statistics 2015",[Decline to Answer],4,1,4,1,1,9,2,1,1,3
78949,#N/A,6,7,6,3,5,7,7,5,7,5,4,3,2,Sats 10,"1, 5",[Decline to Answer],[Decline to Answer],4,3,3,5,5,14,5,2,1,7
78952,#N/A,5,4,6,6,6,6,4,5,6,6,4,5,1,Trigonometry,"1, 2",College Algebra 2017,[Decline to Answer],3,1,4,6,5,12,5,1,1,4
78955,2234,5,5,5,5,5,7,6,6,7,6,5,3,1,Elementary Statistics,"1, 2",Algebra in 2017,[Decline to Answer],3,3,4,2,2,10,4,2,1,6
78958,2213,5,4,6,5,4,6,7,5,7,3,4,2,2,Statistics,"1, 2, 5","Alegebra in 2012, Geometry in 2013, Statistics in 2017",[Decline to Answer],2,2,5,3,4,6,3,2,1,3
78961,#N/A,5,2,4,6,5,6,7,2,5,5,4,4,2,Intermediate Algebra,1,Algebra 2017,[Decline to Answer],3,2,3,3,3,3,2,1,1,1
78964,#N/A,6,4,4,4,6,5,4,4,6,4,4,4,2,"not since high school pre calculus, I believe","1, 2, 3, 4",[Decline to Answer],[Decline to Answer],4,1,4,7,7,14,2,2,1,6
78967,#N/A,5,5,6,3,5,4,3,5,6,5,5,3,2,statistics,"1, 2, 5",statistics 2015,[Decline to Answer],2,4,3,3,4,7,4,2,1,3
78970,2048,4,6,7,5,6,6,6,6,6,3,2,6,2,n/a,"1, 5","algebra in 2014, statistics in 2015",n/a,4,2,4,3,4,7,2,1,1,1
78973,2092,6,6,6,2,5,7,5,6,6,6,5,1,2,Pre-Algebra,6,Pre- Algebra in 2010,Pre- Algebra in 2010,2,1,4,5,5,5,2,2,1,4
78976,2257,2,6,6,1,4,5,2,6,6,2,6,1,2,pre-calculus,"1, 2, 3",[Decline to Answer],[Decline to Answer],4,1,4,1,4,3,3,2,1,4
78982,2155,6,2,7,5,4,6,5,5,6,4,6,5,2,AP Stats,"1, 2, 3, 4, 5",Statistics,[Decline to Answer],4,1,5,3,5,7,4,2,1,3
78985,2093,5,5,6,2,7,6,5,6,7,3,2,2,1,Elementary Algebra,"1, 2","Algebra 2015, Geometry in 2016, Algebra in 2017, Algebra 2018",[Decline to Answer],2,1,3,5,5,6,4,2,1,4
78988,2209,6,6,6,2,4,6,5,5,5,2,5,1,2,Statistics,"1, 2, 5",[Decline to Answer],[Decline to Answer],4,3,1,4,3,2,1,2,1,1
78991,2118,6,6,6,4,4,6,4,5,5,4,4,2,2,elementary algebra,1,1994,[Decline to Answer],3,1,5,2,2,8,4,2,1,1
79012,2182,6,5,5,5,6,4,5,5,7,5,5,4,2,Intermediate Algebra,"1, 2","Intermediate Algebra in 2017, Geometry in 2015, Elementary Algebra in 2014",[Decline to Answer],3,1,5,5,3,9,3,2,1,1
79015,2184,6,6,7,6,6,6,6,5,6,5,5,6,1,Analytic Geometry and Calculus,"1, 2, 3, 4, 5","algebra in 2005, geometry in 2006, pre-calculus/trigonometry in 2007, calculus in 2008, statistics in 2012",[Decline to Answer],4,2,4,4,4,11,4,1,1,4
79018,2196,6,4,4,4,4,6,4,6,6,6,5,3,2,Algebra with trig,"1, 2, 6",[Decline to Answer],[Decline to Answer],4,5,3,4,4,9,2,2,1,3
79021,#N/A,6,6,7,5,6,6,6,3,6,2,4,2,2,algebra 2,1,10th grade,[Decline to Answer],4,1,4,3,4,11,3,2,1,7
79024,2240,7,6,7,7,7,7,6,7,7,6,7,7,2,Precalculus,3,2017,[Decline to Answer],4,1,4,3,5,11,4,1,1,1
79027,2251,6,5,7,3,6,6,5,6,7,3,5,3,2,Comm and Analytical Thinking,"4, 5",2017,[Decline to Answer],5,5,1,5,5,6,4,2,1,4
79033,2249,6,6,4,6,4,7,4,6,6,7,5,3,1,Statistics,"1, 2, 3, 5",[Decline to Answer],[Decline to Answer],3,2,4,6,3,10,3,1,1,9
79036,#N/A,4,4,5,5,6,5,5,4,7,5,5,4,2,PRECALCULUS III,3,2017,[Decline to Answer],5,5,2,2,7,14,5,1,1,4
50740,#N/A,7,5,5,5,4,6,6,5,6,3,4,3,2,n/a,"1 Algebra, 2 Geometry, 5 Statistics","algebra 2011,2012, geometry 2009, statistics 2013",n/a,3,1,3,3,5,10,4,2,1,7
55621,2300,5,6,6,4,4,6,6,4,4,4,4,4,2,n/a,"1 Algebra, 2 Geometry, 3 Pre-Calculus/Triginometry, 4 Calculus, 5 Statistics",[Decline to Answer],[Decline to Answer],4,6,5,7,7,6,2,1,1,7
56191,2396,6,4,5,2,4,6,6,5,7,5,3,2,2,statistics,"1 Algebra, 2 Geometry, 3 Pre-Calculus/Triginometry, 5 Statistics",2017-stats,n/a,3,4,4,3,4,11,4,1,1,1
60121,2452,5,4,3,5,6,5,5,5,6,5,5,3,2,Statistics,"1 Algebra, 2 Geometry, 3 Pre-Calculus/Triginometry, 5 Statistics",[Decline to Answer],[Decline to Answer],4,2,3,1,1,4,2,2,1,3
60172,2353,7,3,6,6,5,5,5,6,5,2,6,5,2,Statistics,"1 Algebra, 5 Statistics","Algebra 1985, Statistics 2000",[Decline to Answer],6,3,3,2,6,14,3,2,1,1
60199,2148,2,5,6,5,3,6,3,3,6,6,3,2,2,Statistics,"1 Algebra, 5 Statistics","Algebra in 2014 and 2015, Statistics in 2015",[Decline to Answer],3,3,3,5,5,11,3,2,1,7
60667,2475,6,6,6,4,5,4,5,4,6,3,4,4,2,Math 10-Statistics,"1 Algebra, 2 Geometry",Statistics in 2017,[Decline to Answer],2,4,4,6,1,14,3,2,1,2
60961,2296,7,7,7,6,7,1,7,1,7,1,2,4,2,"In college I have taken elementary algebra, and intermediate algebra.","1 Algebra, 2 Geometry",2009 geometry/ algebra. 2010 algebra 2. 2017 elementary algebra. 2018 intermediate algebra.,"I did not select ""Other""",2,3,5,1,3,1,1,3,1,7
61600,2393,5,3,6,5,6,6,3,4,6,5,5,3,2,stats,"1 Algebra, 2 Geometry, 5 Statistics",[Decline to Answer],[Decline to Answer],3,6,3,3,3,5,4,2,1,7
62917,#N/A,5,5,7,2,6,7,6,6,6,5,3,1,1,Intermediate Algebra,"1 Algebra, 2 Geometry",[Decline to Answer],[Decline to Answer],3,1,5,5,6,11,4,2,1,4
63169,722,5,7,7,2,6,6,1,6,7,2,6,2,2,Statistics,"1 Algebra, 5 Statistics",statistics 2017,[Decline to Answer],3,3,4,6,5,11,5,2,1,4
68731,2487,4,4,6,5,6,6,3,3,6,1,4,2,2,None,6 Other,[Decline to Answer],None,3,1,5,2,1,4,2,2,1,2
