user,FigureRotation,EmbeddedFigure,LetterSets,Vocab,AddSubtract,MarkXYI,MarkXYII,MarkThetaI,MarkThetaII,Right Triangle Trig I,Right Triangle Trig II,Right Triangle Trig III,Right Triangle Trig IV,Right Triangle Trig V,TrigIDs
1751,60,40,-0.361748729,0.929305416,78.1,10,10,33.3,83.3,0,100,0,11.1,0,8.3
1752,70,70,-0.073421728,-1.21106903,71.9,20,60,100,91.7,33.3,100,33.3,0,0,25
1753,85,55,0.498928888,-0.495895838,93.8,60,40,25,91.7,0,0,0,11.1,11.1,16.7
1754,50,35,-1.506449961,-1.21106903,68.8,0,0,33.3,66.7,0,33.3,0,0,0,33.3
1755,60,75,0.214905274,0.646323217,87.5,70,80,91.7,91.7,100,100,100,55.6,22.2,25
1756,85,45,-2.083103965,0.502259553,81.2,50,100,25,58.3,0,0,0,0,0,16.7
1758,70,70,1.075582892,-0.639959503,90.6,30,100,100,100,100,100,100,0,0,50
1759,75,65,1.075582892,1.644478608,96.9,80,80,100,100,100,100,100,66.7,66.7,66.7
1760,90,70,0.214905274,0.790386882,81.2,0,50,33.3,100,0,100,0,11.1,44.4,33.3
1761,100,100,1.075582892,-0.21291364,93.8,100,100,100,100,0,100,100,11.1,88.9,50
1762,75,65,-0.361748729,-0.068849975,90.6,30,20,75,83.3,66.7,100,100,11.1,55.6,41.7
1763,90,50,0.498928888,1.07336908,93.8,80,100,100,100,100,100,100,100,100,83.3
1764,85,55,1.359606506,1.36149641,93.8,0,0,25,100,0,0,0,0,0,8.3
1765,70,65,-0.934099345,-1.21106903,90.6,100,90,100,100,100,100,100,0,0,25
1766,75,65,1.075582892,0.929305416,90.6,70,90,25,100,0,100,100,22.2,44.4,41.7
1767,100,95,0.214905274,-0.068849975,100,90,100,100,100,100,100,100,44.4,77.8,25
1768,70,65,1.359606506,1.505560074,96.9,90,70,100,91.7,100,100,100,33.3,55.6,66.7
1770,80,70,0.78725589,0.502259553,93.8,60,80,25,91.7,100,100,100,100,100,50
1772,65,40,-0.361748729,0.646323217,81.2,40,40,25,91.7,0,33.3,0,0,0,33.3
1773,100,70,-1.506449961,0.790386882,96.9,30,70,100,100,100,100,100,44.4,66.7,58.3
1774,60,75,0.498928888,-0.495895838,96.9,60,70,41.7,91.7,0,100,0,0,0,16.7
1775,65,80,0.498928888,0.502259553,96.9,90,90,25,91.7,33.3,100,100,22.2,22.2,16.7
1776,60,65,-0.645772343,-0.495895838,90.6,40,90,75,91.7,100,66.7,100,0,11.1,41.7
1777,70,80,0.214905274,-0.928086832,96.9,70,100,25,100,0,100,100,0,66.7,25
1778,70,85,1.075582892,-0.068849975,68.8,80,100,100,100,0,66.7,0,11.1,0,25
1779,100,100,0.78725589,-0.928086832,84.4,80,60,25,100,0,66.7,33.3,11.1,0,25
1780,65,65,0.78725589,1.07336908,81.2,60,70,33.3,100,100,100,100,44.4,66.7,25
1781,85,75,1.075582892,1.07336908,100,20,80,25,100,33.3,100,100,11.1,66.7,16.7
1782,90,55,0.78725589,1.217432745,100,70,90,100,100,66.7,100,66.7,77.8,100,58.3
1783,60,35,-2.083103965,-1.926242223,90.6,0,10,75,100,100,100,100,66.7,44.4,33.3
1784,55,45,-1.222426347,0.502259553,81.2,30,30,75,100,0,100,0,0,0,41.7
1785,60,85,0.214905274,0.646323217,96.9,10,10,91.7,100,100,100,100,66.7,55.6,91.7
1786,65,55,0.498928888,1.932605937,78.1,0,0,75,100,0,100,100,11.1,33.3,25
1787,70,60,-0.073421728,0.502259553,75,30,80,25,91.7,0,66.7,0,0,0,8.3
1788,60,80,-0.361748729,-0.068849975,93.8,0,20,75,66.7,100,100,66.7,88.9,100,41.7
1789,95,80,0.498928888,1.36149641,96.9,60,80,41.7,100,100,100,100,33.3,100,41.7
1790,50,80,-0.361748729,-1.355132695,84.4,30,90,25,100,100,100,100,11.1,0,16.7
1791,80,65,0.498928888,-0.495895838,84.4,70,60,100,100,33.3,100,100,11.1,33.3,25
1792,55,75,-2.083103965,-0.495895838,37.5,0,0,25,66.7,0,33.3,0,0,0,16.7
1793,80,70,1.075582892,0.358195888,93.8,80,70,100,100,100,100,100,55.6,66.7,41.7
1794,85,75,1.359606506,-0.356977304,84.4,90,80,83.3,100,100,100,100,100,100,58.3
1795,40,70,-1.222426347,-0.784023167,84.4,50,70,25,83.3,66.7,100,100,0,0,25
1796,55,45,-0.645772343,0.07521369,65.6,40,50,25,75,0,0,100,0,0,33.3
1797,65,60,0.214905274,-0.928086832,78.1,30,60,25,100,0,100,0,0,44.4,58.3
1798,70,35,-0.645772343,-0.928086832,65.6,80,60,25,91.7,0,100,33.3,0,0,41.7
1799,70,45,0.78725589,-0.495895838,100,90,100,25,100,100,100,100,22.2,55.6,75
1801,70,80,-2.65545458,1.07336908,93.8,0,0,25,100,0,0,33.3,0,0,25
1802,60,60,0.498928888,-0.21291364,81.2,90,100,100,100,100,100,100,88.9,100,91.7
1803,75,70,0.214905274,-1.21106903,87.5,60,80,25,100,66.7,100,100,0,0,41.7
1804,75,45,-1.794776963,-0.784023167,18.8,0,10,25,75,0,33.3,0,11.1,0,25
1806,75,50,-1.506449961,-0.068849975,84.4,70,40,91.7,66.7,100,100,100,0,44.4,25
1807,85,65,-0.361748729,0.219277354,100,70,80,25,100,100,100,100,0,55.6,25
1808,70,55,-0.361748729,-0.639959503,37.5,0,0,25,91.7,0,33.3,0,0,0,25
1809,65,40,-0.645772343,-0.784023167,65.6,10,60,25,91.7,0,33.3,0,0,22.2,50
1811,65,60,-0.361748729,0.358195888,43.8,20,40,25,91.7,0,66.7,0,0,0,50
1812,60,45,-1.222426347,-0.784023167,90.6,0,0,25,100,33.3,100,100,0,0,16.7
1813,85,55,0.498928888,1.788542273,100,70,90,25,100,0,100,100,11.1,11.1,33.3
1814,80,85,0.78725589,-0.639959503,87.5,60,80,41.7,66.7,100,100,100,33.3,22.2,33.3
1815,75,55,-1.222426347,-1.643260024,84.4,0,0,25,66.7,0,33.3,0,0,0,25
1816,40,50,-1.222426347,-0.495895838,84.4,0,0,33.3,83.3,0,66.7,66.7,0,0,33.3
1817,75,45,-1.506449961,1.505560074,96.9,70,40,91.7,100,100,100,100,66.7,55.6,33.3
1818,65,60,0.498928888,-0.21291364,96.9,90,80,83.3,91.7,100,100,100,44.4,44.4,33.3
1819,65,55,0.498928888,2.215588136,93.8,60,60,100,100,0,100,100,0,66.7,50
1820,70,45,-1.794776963,-1.49919636,93.8,20,0,91.7,100,0,0,0,33.3,33.3,25
1821,85,75,0.78725589,1.217432745,93.8,100,70,100,100,100,100,100,11.1,100,83.3
1823,75,70,-0.645772343,-0.21291364,96.9,50,70,83.3,100,66.7,100,100,77.8,100,33.3
1824,55,60,-0.361748729,-1.49919636,71.9,30,60,25,91.7,0,100,0,0,0,50
1825,60,65,-1.222426347,-0.928086832,93.8,90,60,25,83.3,0,0,0,0,0,41.7
1826,55,35,0.214905274,-0.928086832,84.4,80,80,75,91.7,66.7,66.7,100,22.2,11.1,25
1827,50,30,0.498928888,1.217432745,81.2,80,60,25,100,100,100,100,0,0,41.7
1828,85,75,0.214905274,-1.067005366,96.9,90,90,91.7,91.7,0,100,0,22.2,55.6,33.3
1829,70,50,-0.645772343,-0.495895838,71.9,40,80,91.7,75,100,100,100,11.1,11.1,50
1830,60,75,-1.222426347,-0.356977304,93.8,0,90,100,100,0,33.3,0,0,0,33.3
1831,50,45,-1.222426347,1.07336908,65.6,10,40,33.3,91.7,0,66.7,0,0,0,33.3
1833,100,65,0.78725589,1.788542273,81.2,100,90,25,100,100,100,100,0,0,50
1834,40,70,0.498928888,1.07336908,71.9,60,60,25,91.7,0,100,100,0,0,33.3
1835,65,50,0.214905274,-0.21291364,100,20,30,100,100,100,100,100,0,0,16.7
1836,95,60,-0.361748729,1.932605937,90.6,60,90,83.3,100,0,100,100,33.3,33.3,75
1837,90,55,-0.645772343,0.219277354,100,100,90,100,100,100,100,100,0,0,33.3
1839,80,75,1.075582892,1.217432745,96.9,60,70,25,100,100,100,100,44.4,66.7,50
1840,85,70,0.214905274,-0.21291364,93.8,20,50,50,100,100,100,100,0,0,33.3
1841,65,80,1.359606506,1.932605937,96.9,90,100,91.7,100,100,100,100,66.7,88.9,100
1842,85,65,0.78725589,1.217432745,96.9,90,100,100,100,0,100,100,66.7,88.9,50
1843,50,60,-1.506449961,-1.067005366,0,0,0,25,33.3,0,0,0,0,0,25
1847,70,70,0.78725589,0.07521369,90.6,90,80,100,100,100,100,66.7,44.4,55.6,50
1849,80,70,0.78725589,0.502259553,100,80,100,91.7,100,100,100,100,100,77.8,33.3
1850,70,55,-1.794776963,-1.49919636,50,0,0,25,41.7,0,33.3,0,0,0,16.7
1851,70,75,-0.361748729,1.07336908,84.4,60,80,75,91.7,0,100,0,0,0,33.3
1852,65,50,0.78725589,0.219277354,81.2,100,100,100,100,100,100,100,88.9,100,33.3
1853,100,80,1.075582892,2.076669602,100,90,100,100,100,100,100,100,100,100,91.7
1854,55,60,0.78725589,0.219277354,87.5,10,50,66.7,100,0,0,0,0,0,25
1855,35,50,-1.222426347,-0.356977304,78.1,70,60,25,100,0,33.3,66.7,11.1,0,58.3
1856,60,80,-0.934099345,-0.928086832,50,70,30,58.3,50,0,33.3,0,0,0,16.7
1857,70,80,-0.073421728,-0.495895838,68.8,90,90,100,100,100,100,100,0,0,33.3
1859,40,55,-0.934099345,-1.067005366,100,30,70,100,100,100,100,100,11.1,11.1,33.3
1860,80,75,-0.361748729,-0.495895838,93.8,80,70,33.3,100,100,100,100,0,22.2,41.7
1861,40,55,-0.361748729,-0.928086832,93.8,0,0,25,66.7,0,33.3,0,11.1,11.1,16.7
1862,55,65,0.498928888,0.790386882,93.8,70,70,83.3,100,100,100,100,55.6,88.9,33.3
1863,40,45,-1.506449961,1.217432745,71.9,0,0,25,83.3,33.3,0,0,0,0,8.3
1864,85,75,-0.645772343,0.219277354,81.2,70,70,58.3,58.3,0,100,0,11.1,11.1,58.3
1865,55,60,-1.222426347,0.502259553,84.4,0,10,25,91.7,0,100,66.7,0,0,16.7
1866,30,65,-0.073421728,1.932605937,87.5,20,20,25,91.7,100,100,100,0,0,50
1867,60,40,0.78725589,-0.639959503,68.8,0,20,58.3,75,0,66.7,0,0,0,16.7
1868,85,60,1.075582892,0.790386882,93.8,90,80,25,100,0,100,0,33.3,22.2,16.7
1869,100,55,0.498928888,-0.928086832,100,20,30,25,66.7,0,33.3,100,0,11.1,25
1871,60,60,-1.794776963,-0.639959503,75,0,0,33.3,83.3,0,33.3,0,0,0,41.7
1873,90,90,-0.645772343,-0.068849975,62.5,40,30,25,100,0,0,0,0,11.1,16.7
1874,90,30,0.498928888,1.36149641,100,90,70,25,100,33.3,100,100,0,100,33.3
1875,60,40,0.214905274,0.790386882,90.6,60,70,100,100,100,100,100,44.4,33.3,50
1876,80,45,0.498928888,-1.067005366,81.2,20,0,41.7,83.3,0,33.3,100,0,0,33.3
1877,85,55,-0.073421728,0.502259553,100,50,70,100,100,100,100,100,88.9,100,33.3
1878,90,75,1.075582892,1.07336908,96.9,80,80,100,100,100,100,100,66.7,55.6,41.7
1879,90,75,-0.934099345,1.644478608,93.8,90,100,25,100,0,0,0,0,0,16.7
1881,80,70,0.78725589,0.358195888,90.6,90,60,41.7,91.7,66.7,100,100,22.2,66.7,41.7
1882,85,85,0.78725589,0.502259553,96.9,80,90,100,100,66.7,100,100,44.4,33.3,16.7
1883,85,70,1.075582892,-0.639959503,93.8,40,70,58.3,75,100,100,100,0,0,41.7
1884,85,75,1.647933507,-1.21106903,90.6,30,100,100,100,100,100,100,66.7,55.6,50
1885,40,60,-0.934099345,0.790386882,59.4,10,10,33.3,58.3,0,100,0,0,0,25
1886,90,45,0.214905274,-0.495895838,84.4,60,100,25,100,0,100,0,0,0,25
1887,75,80,-0.361748729,0.219277354,93.8,40,50,25,91.7,66.7,0,66.7,55.6,55.6,41.7
1888,50,55,-2.083103965,-1.49919636,81.2,30,0,91.7,41.7,0,0,0,0,0,16.7
1891,60,45,-1.506449961,-0.639959503,71.9,30,30,33.3,58.3,0,0,0,0,0,33.3
1892,85,65,0.78725589,-0.928086832,71.9,60,80,41.7,91.7,0,33.3,0,11.1,11.1,25
1893,95,80,1.075582892,2.076669602,100,10,70,25,100,0,100,0,0,0,25
1894,90,70,1.359606506,0.502259553,96.9,10,100,100,100,100,100,100,44.4,77.8,16.7
1895,55,50,-1.222426347,-0.928086832,87.5,60,0,25,83.3,0,0,0,0,0,8.3
1896,75,45,0.498928888,-0.495895838,93.8,30,100,83.3,100,0,100,100,0,11.1,25
1897,70,70,1.359606506,2.076669602,84.4,80,80,100,100,0,100,100,66.7,66.7,83.3
1898,65,50,0.214905274,-1.49919636,93.8,0,20,25,100,0,33.3,0,0,0,33.3
1899,70,60,-1.794776963,1.36149641,93.8,50,90,100,100,66.7,100,100,55.6,77.8,25
1900,55,45,-0.361748729,-0.928086832,84.4,10,20,33.3,91.7,0,100,0,0,0,41.7
1902,60,65,0.498928888,1.36149641,59.4,20,90,33.3,100,33.3,100,0,11.1,11.1,33.3
1903,70,45,-2.083103965,-1.49919636,90.6,60,30,66.7,100,100,100,100,0,0,25
1904,75,70,0.78725589,-0.495895838,90.6,80,90,25,91.7,0,100,100,11.1,55.6,50
1905,95,90,1.075582892,-0.495895838,96.9,100,90,25,100,0,66.7,0,0,0,58.3
1906,80,40,-0.934099345,-1.49919636,96.9,10,40,41.7,100,0,66.7,0,11.1,0,33.3
1907,45,65,-0.934099345,-1.355132695,84.4,40,70,83.3,100,100,100,66.7,11.1,11.1,41.7
1908,55,60,-0.073421728,-0.928086832,75,90,70,41.7,91.7,0,100,0,55.6,66.7,33.3
1909,35,55,-0.073421728,1.644478608,93.8,100,90,25,100,100,100,100,0,11.1,16.7
1910,90,75,0.78725589,0.646323217,96.9,60,70,41.7,100,0,100,100,11.1,11.1,41.7
1911,65,45,-0.361748729,0.646323217,81.2,0,0,33.3,83.3,0,100,0,0,0,25
1912,70,60,0.78725589,-0.356977304,93.8,50,80,83.3,100,100,100,66.7,88.9,66.7,83.3
1913,95,90,-0.361748729,1.07336908,93.8,90,100,100,100,100,100,100,22.2,11.1,50
1914,85,60,-2.367127578,0.929305416,100,70,40,33.3,50,0,0,0,0,0,41.7
1915,90,80,0.498928888,1.644478608,87.5,20,90,91.7,100,100,100,100,22.2,100,83.3
1916,80,60,1.359606506,-0.356977304,90.6,30,10,83.3,91.7,100,100,100,44.4,55.6,66.7
1917,45,55,-1.794776963,-1.21106903,59.4,0,0,33.3,75,0,0,0,0,0,33.3
1918,85,65,1.359606506,1.644478608,100,100,100,100,100,100,100,100,100,100,100
1919,95,75,-1.222426347,1.505560074,96.9,90,70,66.7,91.7,0,100,0,0,0,41.7
1920,55,50,-0.934099345,-0.356977304,68.8,0,10,25,83.3,0,33.3,0,0,0,33.3
1921,60,85,1.359606506,0.790386882,84.4,30,40,41.7,83.3,33.3,100,100,33.3,66.7,33.3
1922,70,60,0.498928888,-0.784023167,96.9,80,90,25,100,100,100,100,33.3,22.2,33.3
1924,80,65,1.075582892,0.502259553,90.6,90,100,100,100,33.3,100,33.3,11.1,11.1,41.7
1925,65,75,0.214905274,-0.21291364,96.9,100,80,25,100,0,0,0,11.1,77.8,25
1926,60,75,0.498928888,0.07521369,90.6,90,50,100,100,100,100,100,77.8,100,83.3
1927,75,65,1.359606506,0.07521369,87.5,80,80,83.3,83.3,100,100,100,22.2,100,33.3
1928,95,55,-0.645772343,-0.21291364,96.9,100,70,91.7,100,100,100,100,0,0,41.7
1929,95,80,-0.361748729,-0.928086832,87.5,50,80,91.7,91.7,100,100,100,11.1,0,8.3
1930,70,40,0.78725589,-0.21291364,68.8,0,90,75,100,100,100,100,0,33.3,8.3
1931,70,65,-0.073421728,0.07521369,90.6,90,70,50,100,0,0,0,0,0,58.3
1932,60,60,-0.073421728,-0.495895838,84.4,50,100,83.3,91.7,33.3,100,100,11.1,0,50
1933,65,80,-1.222426347,1.217432745,96.9,70,70,41.7,100,0,0,100,22.2,11.1,41.7
1934,90,70,1.075582892,-0.068849975,93.8,40,90,83.3,100,100,100,100,11.1,11.1,25
1936,85,55,1.075582892,-0.495895838,93.8,90,100,50,100,100,100,100,44.4,100,58.3
1937,70,60,-0.361748729,-1.21106903,71.9,90,100,100,100,0,100,100,11.1,0,50
1938,85,65,-1.506449961,-0.639959503,84.4,40,90,33.3,100,66.7,100,100,11.1,11.1,16.7
1939,80,70,0.78725589,1.217432745,93.8,60,80,100,91.7,100,100,100,22.2,33.3,33.3
1940,45,30,-2.083103965,-1.643260024,0,0,0,50,41.7,0,0,0,0,0,25
1941,95,70,-0.073421728,-0.068849975,100,20,20,33.3,91.7,0,33.3,0,0,0,33.3
1942,75,80,0.78725589,-0.21291364,62.5,20,80,33.3,75,0,0,0,11.1,0,41.7
1943,90,55,-1.506449961,-0.356977304,37.5,0,0,25,58.3,0,0,0,11.1,22.2,33.3
1944,85,65,0.78725589,1.07336908,100,100,100,100,91.7,100,100,100,100,11.1,83.3
1945,80,80,0.214905274,2.215588136,90.6,10,20,25,58.3,100,100,100,66.7,66.7,0
1946,65,65,0.498928888,-0.495895838,78.1,0,0,50,50,66.7,100,0,0,0,33.3
1947,95,85,1.359606506,1.36149641,87.5,80,70,100,100,100,100,100,33.3,55.6,83.3
1949,95,50,1.075582892,-0.356977304,96.9,90,90,25,100,0,66.7,100,33.3,11.1,25
1950,65,60,-0.934099345,-0.068849975,93.8,30,50,25,100,0,33.3,0,0,0,50
1951,95,85,1.359606506,0.646323217,100,90,100,100,100,100,100,100,11.1,11.1,91.7
1952,95,80,0.78725589,-1.21106903,90.6,50,70,41.7,83.3,100,100,66.7,100,88.9,83.3
1953,65,65,-0.645772343,0.07521369,78.1,40,70,25,100,100,100,100,22.2,0,25
1954,70,40,0.498928888,1.932605937,100,100,80,83.3,100,0,100,0,0,11.1,33.3
1955,85,55,-0.073421728,-0.784023167,96.9,0,20,33.3,100,0,33.3,0,0,0,16.7
1956,95,65,0.78725589,-1.21106903,90.6,90,90,25,100,100,100,100,33.3,66.7,25
1957,100,75,0.78725589,1.36149641,96.9,80,70,100,100,100,100,100,88.9,100,50
1958,85,55,-0.645772343,-0.495895838,90.6,60,70,91.7,91.7,100,100,100,100,100,33.3
1959,95,75,1.075582892,0.358195888,90.6,80,50,25,100,100,100,100,33.3,55.6,33.3
1960,100,80,1.075582892,0.07521369,100,100,90,25,100,100,100,100,55.6,33.3,16.7
1961,80,85,-0.645772343,-0.639959503,71.9,80,70,41.7,100,0,100,0,0,0,25
1962,95,75,0.214905274,-0.21291364,100,90,100,25,91.7,0,100,100,11.1,11.1,16.7
1963,75,85,0.78725589,0.790386882,87.5,60,80,100,100,100,100,100,66.7,100,25
1964,60,75,0.78725589,-1.643260024,84.4,50,60,33.3,100,0,0,0,0,0,50
1965,95,70,0.78725589,1.217432745,87.5,100,60,83.3,100,100,100,100,77.8,77.8,58.3
1966,60,60,1.075582892,-0.21291364,96.9,70,80,75,100,100,100,100,11.1,88.9,33.3
1967,75,60,0.214905274,-0.784023167,84.4,70,60,41.7,75,100,100,0,0,66.7,41.7
1968,60,70,1.075582892,-0.928086832,84.4,50,0,25,83.3,0,0,0,0,66.7,25
1969,60,75,0.214905274,-0.356977304,96.9,60,70,100,100,100,100,100,11.1,0,16.7
1970,50,70,-0.645772343,-1.355132695,84.4,20,90,100,100,100,33.3,66.7,33.3,22.2,66.7
1972,80,80,1.075582892,0.07521369,100,60,80,41.7,100,100,100,100,55.6,100,33.3
1973,100,85,0.214905274,0.219277354,59.4,80,80,25,100,100,66.7,100,0,0,41.7
1975,60,60,-1.222426347,-0.356977304,90.6,0,0,83.3,100,0,100,0,0,0,25
1976,30,55,-1.222426347,-0.495895838,87.5,70,90,25,91.7,0,0,0,0,0,33.3
1977,75,60,0.78725589,0.929305416,100,90,90,33.3,100,0,100,100,0,55.6,41.7
1978,65,45,0.498928888,1.644478608,78.1,20,70,50,100,0,100,100,0,0,33.3
1979,70,70,1.359606506,-0.356977304,87.5,50,70,33.3,100,100,100,100,0,66.7,33.3
1980,65,55,1.075582892,1.788542273,87.5,90,70,75,91.7,100,100,100,100,100,100
1981,60,50,-0.073421728,-0.495895838,100,70,90,91.7,91.7,100,100,100,11.1,55.6,33.3
1982,70,70,-1.222426347,-0.068849975,100,100,100,100,100,100,100,100,22.2,11.1,33.3
1983,50,40,-0.645772343,-1.067005366,84.4,90,90,25,75,0,66.7,0,0,0,33.3
1984,85,60,-0.934099345,0.219277354,68.8,10,70,25,100,0,66.7,100,0,0,25
1985,75,55,-0.361748729,-1.643260024,81.2,40,40,91.7,91.7,100,100,100,0,0,16.7
1986,80,55,-0.934099345,-2.070305887,46.9,0,0,100,100,33.3,66.7,33.3,0,0,50
1987,80,60,0.498928888,1.505560074,87.5,90,100,91.7,100,100,100,100,77.8,100,58.3
1988,80,80,0.214905274,-0.495895838,75,90,100,25,91.7,0,0,0,0,0,33.3
1989,65,85,0.214905274,1.36149641,100,80,100,75,66.7,100,100,100,11.1,11.1,16.7
1991,65,45,-0.645772343,-0.928086832,87.5,20,50,91.7,100,100,100,100,0,0,25
1992,75,50,-0.645772343,-0.639959503,96.9,50,80,25,91.7,0,0,0,0,0,33.3
1993,65,40,-1.222426347,0.219277354,100,0,0,83.3,83.3,33.3,100,0,0,0,25
1994,95,70,1.075582892,1.505560074,100,100,100,25,100,33.3,100,100,0,0,16.7
1995,70,40,-2.367127578,-0.21291364,90.6,60,0,50,91.7,0,100,100,0,0,58.3
1996,75,45,1.075582892,1.644478608,100,50,60,25,91.7,66.7,100,100,33.3,22.2,41.7
1997,85,80,0.498928888,-0.639959503,71.9,80,100,91.7,100,100,100,100,100,88.9,50
1998,90,60,1.075582892,-1.782178558,68.8,20,60,100,100,0,0,0,0,0,16.7
1999,55,65,1.075582892,0.358195888,84.4,0,0,25,83.3,0,0,100,0,0,33.3
2001,65,55,0.498928888,1.217432745,100,10,40,75,83.3,0,33.3,0,11.1,0,33.3
2002,55,65,-0.073421728,0.358195888,84.4,40,60,100,100,33.3,100,66.7,11.1,11.1,33.3
2004,80,70,0.498928888,1.07336908,84.4,80,70,100,100,100,100,100,11.1,11.1,50
2005,70,40,0.214905274,0.929305416,62.5,50,90,25,100,0,100,0,0,0,41.7
2006,50,45,0.498928888,0.07521369,84.4,40,60,66.7,100,0,100,100,11.1,77.8,16.7
2007,75,75,0.78725589,0.502259553,96.9,30,50,100,100,100,100,100,55.6,66.7,75
2008,65,65,1.075582892,-0.068849975,93.8,80,90,41.7,100,100,100,66.7,0,100,25
2009,50,65,-0.361748729,0.790386882,93.8,100,100,33.3,100,100,100,100,11.1,55.6,16.7
2011,50,40,1.359606506,1.644478608,81.2,50,0,100,100,0,100,100,0,11.1,41.7
2012,80,50,1.075582892,-0.356977304,100,70,70,100,100,100,100,100,22.2,77.8,50
2013,70,65,0.498928888,-0.21291364,90.6,30,60,25,100,100,100,100,100,100,25
2015,65,60,-1.506449961,-1.067005366,28.1,0,0,41.7,100,0,0,0,0,0,8.3
2016,75,75,0.498928888,1.07336908,96.9,0,0,83.3,75,100,100,100,0,0,25
2017,60,55,-2.083103965,-0.356977304,81.2,0,40,25,100,0,0,0,0,0,25
2018,50,70,0.498928888,1.07336908,96.9,90,90,91.7,91.7,100,100,100,100,100,91.7
2019,80,85,1.075582892,2.215588136,96.9,80,70,100,100,100,100,100,11.1,22.2,50
2021,80,65,-0.934099345,1.788542273,90.6,70,80,83.3,91.7,100,100,100,0,11.1,33.3
2022,100,40,0.498928888,-0.495895838,96.9,80,80,100,100,100,100,100,55.6,66.7,50
2023,90,65,0.78725589,0.358195888,93.8,70,90,41.7,100,0,100,0,11.1,88.9,8.3
2025,60,35,-0.073421728,0.502259553,78.1,0,0,83.3,100,100,33.3,66.7,0,0,41.7
2026,55,65,-0.934099345,-1.21106903,93.8,30,80,100,100,100,100,100,0,0,16.7
2027,100,75,0.78725589,-0.784023167,96.9,100,100,100,100,66.7,100,100,100,100,91.7
2028,70,60,1.075582892,-0.068849975,96.9,60,90,25,100,0,100,100,22.2,55.6,41.7
2029,45,55,-0.934099345,0.790386882,71.9,0,40,83.3,83.3,100,100,100,0,0,58.3
2030,40,55,0.214905274,-0.356977304,78.1,70,90,100,100,66.7,100,100,0,11.1,8.3
2031,100,85,1.359606506,0.07521369,100,100,100,100,100,0,100,100,55.6,100,16.7
2032,70,40,-0.934099345,-0.928086832,81.2,10,30,41.7,58.3,100,100,100,0,0,25
2033,100,90,1.647933507,-0.639959503,96.9,100,100,100,100,100,100,100,11.1,11.1,33.3
2034,65,50,-1.794776963,-0.068849975,87.5,0,0,25,91.7,0,100,0,0,0,16.7
2035,60,60,-1.222426347,0.219277354,81.2,60,70,25,100,0,0,0,0,0,58.3
2036,60,65,-1.794776963,-1.643260024,81.2,0,0,33.3,75,0,33.3,33.3,0,0,41.7
2037,50,70,0.78725589,-0.928086832,90.6,10,90,25,100,0,66.7,100,0,0,25
2038,90,90,0.214905274,0.790386882,90.6,40,80,25,100,0,0,0,0,11.1,50
2039,95,70,0.214905274,-0.928086832,93.8,90,70,100,100,100,100,100,44.4,55.6,50
2040,85,70,0.214905274,-0.784023167,96.9,90,80,91.7,100,100,100,100,100,100,25
2041,85,80,0.78725589,1.07336908,96.9,70,90,91.7,100,100,100,100,100,100,58.3
2042,90,80,1.359606506,-0.068849975,93.8,40,90,91.7,100,0,100,100,11.1,33.3,41.7
2043,70,75,1.359606506,1.217432745,93.8,90,60,83.3,91.7,33.3,100,66.7,0,66.7,41.7
2044,75,65,-0.645772343,0.219277354,62.5,30,100,25,91.7,0,0,0,0,0,33.3
2045,95,85,1.359606506,1.644478608,93.8,90,80,100,91.7,100,100,100,100,100,66.7
2046,90,80,0.214905274,1.788542273,96.9,10,50,100,100,100,100,100,11.1,22.2,50
2047,60,65,-1.794776963,-1.643260024,0,0,0,33.3,58.3,0,0,0,0,0,25
2048,70,55,0.78725589,-0.639959503,78.1,80,80,25,100,66.7,100,100,11.1,11.1,33.3
2049,50,65,-1.506449961,-0.928086832,62.5,20,40,58.3,83.3,0,66.7,0,11.1,0,66.7
2050,65,85,0.78725589,1.505560074,84.4,90,90,25,100,33.3,33.3,0,0,44.4,25
2051,80,65,0.214905274,-0.495895838,100,10,0,25,91.7,0,100,0,0,0,16.7
2052,55,45,0.498928888,1.505560074,100,60,50,100,100,0,100,0,22.2,33.3,41.7
2054,60,65,-0.361748729,0.07521369,53.1,20,40,25,100,33.3,0,100,0,22.2,16.7
2055,70,90,0.214905274,-0.356977304,75,40,20,25,91.7,0,100,0,11.1,11.1,41.7
2056,100,45,0.498928888,0.502259553,87.5,90,70,91.7,100,0,100,0,33.3,77.8,33.3
2057,75,80,-0.361748729,1.07336908,78.1,60,70,58.3,100,0,33.3,0,0,11.1,16.7
2058,70,40,-0.934099345,-1.49919636,81.2,30,10,25,83.3,0,33.3,0,0,0,16.7
2059,75,45,0.78725589,0.790386882,68.8,30,50,25,100,0,0,0,0,0,41.7
2060,80,80,1.359606506,2.076669602,96.9,10,50,75,100,100,100,100,11.1,44.4,50
2061,90,80,1.075582892,-0.784023167,96.9,100,50,91.7,100,100,100,100,66.7,55.6,16.7
2062,45,50,-0.073421728,-0.784023167,65.6,10,20,75,100,100,100,100,0,0,25
2063,75,65,-0.934099345,-0.21291364,81.2,90,80,25,100,0,100,100,11.1,0,33.3
2064,80,85,1.075582892,-0.068849975,93.8,70,40,100,100,100,100,100,77.8,100,66.7
2065,75,90,0.214905274,0.929305416,96.9,90,100,100,100,0,100,100,44.4,100,41.7
2066,80,65,1.075582892,-0.639959503,71.9,20,70,100,100,100,100,100,0,0,41.7
